spin,label,empirical_probability,theoretical_probability,absolute_error,seed
2471,17,0.02387697288547147,0.02702702702702703,0.0031500541415555583,20260913
2472,17,0.023867313915857606,0.02702702702702703,0.0031597131111694224,20260913
2473,17,0.023857662757784066,0.02702702702702703,0.003169364269242962,20260913
2474,17,0.023848019401778497,0.02702702702702703,0.003179007625248531,20260913
2475,17,0.02383838383838384,0.02702702702702703,0.0031886431886431893,20260913
2476,17,0.02382875605815832,0.02702702702702703,0.003198270968868707,20260913
2477,17,0.023819136051675415,0.02702702702702703,0.0032078909753516134,20260913
2478,17,0.023809523809523808,0.02702702702702703,0.0032175032175032203,20260913
2479,17,0.02379991932230738,0.02702702702702703,0.003227107704719647,20260913
2480,17,0.02379032258064516,0.02702702702702703,0.003236704446381869,20260913
2481,17,0.0237807335751713,0.02702702702702703,0.0032462934518557272,20260913
2482,17,0.023771152296535054,0.02702702702702703,0.003255874730491975,20260913
2483,17,0.023761578735400725,0.02702702702702703,0.0032654482916263036,20260913
2484,17,0.023752012882447666,0.02702702702702703,0.003275014144579362,20260913
2485,17,0.02374245472837022,0.02702702702702703,0.003284572298656807,20260913
2486,17,0.023732904263877714,0.02702702702702703,0.0032941227631493146,20260913
2487,17,0.02372336147969441,0.02702702702702703,0.0033036655473326175,20260913
2488,17,0.023713826366559485,0.02702702702702703,0.003313200660467544,20260913
2489,17,0.023704298915227,0.02702702702702703,0.003322728111800028,20260913
2490,17,0.023694779116465864,0.02702702702702703,0.0033322479105611646,20260913
2491,17,0.023685266961059815,0.02702702702702703,0.0033417600659672135,20260913
2492,17,0.023675762439807384,0.02702702702702703,0.003351264587219644,20260913
2493,17,0.023666265543521862,0.02702702702702703,0.0033607614835051668,20260913
2494,17,0.023656776263031275,0.02702702702702703,0.003370250763995754,20260913
2495,17,0.023647294589178358,0.02702702702702703,0.0033797324378486704,20260913
2496,17,0.023637820512820512,0.02702702702702703,0.0033892065142065164,20260913
2497,17,0.023628354024829795,0.02702702702702703,0.0033986730021972333,20260913
2498,17,0.023618895116092876,0.02702702702702703,0.0034081319109341528,20260913
2499,17,0.023609443777511004,0.02702702702702703,0.0034175832495160242,20260913
2500,17,0.0236,0.02702702702702703,0.003427027027027029,20260913
2501,17,0.023590563774490203,0.02702702702702703,0.0034364632525368255,20260913
2502,17,0.02358113509192646,0.02702702702702703,0.0034458919351005694,20260913
2503,17,0.02357171394326808,0.02702702702702703,0.003455313083758949,20260913
2504,17,0.02356230031948882,0.02702702702702703,0.00346472670753821,20260913
2505,17,0.023552894211576848,0.02702702702702703,0.003474132815450181,20260913
2506,17,0.023543495610534718,0.02702702702702703,0.003483531416492311,20260913
2507,17,0.023534104507379337,0.02702702702702703,0.003492922519647692,20260913
2508,17,0.023524720893141945,0.02702702702702703,0.0035023061338850837,20260913
2509,17,0.023515344758868077,0.02702702702702703,0.003511682268158952,20260913
2510,17,0.02390438247011952,0.02702702702702703,0.003122644556907507,20260913
2511,17,0.023894862604540025,0.02702702702702703,0.0031321644224870035,20260913
2512,17,0.02388535031847134,0.02702702702702703,0.0031416767085556893,20260913
2513,17,0.0238758456028651,0.02702702702702703,0.0031511814241619272,20260913
2514,17,0.02386634844868735,0.02702702702702703,0.0031606785783396783,20260913
2515,17,0.02385685884691849,0.02702702702702703,0.00317016818010854,20260913
2516,17,0.02384737678855326,0.02702702702702703,0.0031796502384737677,20260913
2517,17,0.023837902264600714,0.02702702702702703,0.0031891247624263146,20260913
2518,17,0.023828435266084195,0.02702702702702703,0.0031985917609428337,20260913
2519,17,0.023818975784041286,0.02702702702702703,0.0032080512429857426,20260913
2520,17,0.023809523809523808,0.02702702702702703,0.0032175032175032203,20260913
2521,17,0.02380007933359778,0.02702702702702703,0.003226947693429249,20260913
2522,17,0.023790642347343377,0.02702702702702703,0.0032363846796836515,20260913
2523,17,0.024177566389219182,0.02702702702702703,0.0028494606378078463,20260913
2524,17,0.02416798732171157,0.02702702702702703,0.0028590397053154595,20260913
2525,17,0.02415841584158416,0.02702702702702703,0.0028686111854428695,20260913
2526,17,0.02414885193982581,0.02702702702702703,0.0028781750872012186,20260913
2527,17,0.024139295607439652,0.02702702702702703,0.0028877314195873763,20260913
2528,17,0.024129746835443038,0.02702702702702703,0.0028972801915839903,20260913
2529,17,0.024120205614867538,0.02702702702702703,0.002906821412159491,20260913
2530,17,0.024110671936758893,0.02702702702702703,0.0029163550902681357,20260913
2531,17,0.024101145792177005,0.02702702702702703,0.002925881234850023,20260913
2532,17,0.024091627172195894,0.02702702702702703,0.0029353998548311347,20260913
2533,17,0.024082116067903673,0.02702702702702703,0.0029449109591233556,20260913
2534,17,0.024072612470402526,0.02702702702702703,0.0029544145566245024,20260913
2535,17,0.024063116370808678,0.02702702702702703,0.0029639106562183506,20260913
2536,17,0.024053627760252366,0.02702702702702703,0.002973399266774663,20260913
2537,17,0.02404414662987781,0.02702702702702703,0.00298288039714922,20260913
2538,17,0.024034672970843184,0.02702702702702703,0.002992354056183845,20260913
2539,17,0.024025206774320598,0.02702702702702703,0.003001820252706431,20260913
2540,17,0.024409448818897637,0.02702702702702703,0.002617578208129391,20260913
2541,17,0.024793388429752067,0.02702702702702703,0.0022336385972749617,20260913
2542,17,0.024783634933123525,0.02702702702702703,0.0022433920939035033,20260913
2543,17,0.02477388910735352,0.02702702702702703,0.0022531379196735098,20260913
2544,17,0.024764150943396228,0.02702702702702703,0.0022628760836308007,20260913
2545,17,0.02475442043222004,0.02702702702702703,0.0022726065948069883,20260913
2546,17,0.02474469756480754,0.02702702702702703,0.002282329462219488,20260913
2547,17,0.024734982332155476,0.02702702702702703,0.0022920446948715527,20260913
2548,17,0.024725274725274724,0.02702702702702703,0.0023017523017523044,20260913
2549,17,0.02471557473519027,0.02702702702702703,0.002311452291836758,20260913
2550,17,0.024705882352941175,0.02702702702702703,0.002321144674085854,20260913
2551,17,0.024696197569580556,0.02702702702702703,0.0023308294574464726,20260913
2552,17,0.02468652037617555,0.02702702702702703,0.0023405066508514795,20260913
2553,17,0.024676850763807285,0.02702702702702703,0.0023501762632197436,20260913
2554,17,0.02466718872357087,0.02702702702702703,0.002359838303456159,20260913
2555,17,0.024657534246575342,0.02702702702702703,0.0023694927804516867,20260913
2556,17,0.02464788732394366,0.02702702702702703,0.002379139703083368,20260913
2557,17,0.024638247946812672,0.02702702702702703,0.0023887790802143566,20260913
2558,17,0.024628616106333073,0.02702702702702703,0.0023984109206939552,20260913
2559,17,0.0246189917936694,0.02702702702702703,0.0024080352333576277,20260913
2560,17,0.024609375,0.02702702702702703,0.0024176520270270292,20260913
2561,17,0.024599765716516987,0.02702702702702703,0.0024272613105100413,20260913
2562,17,0.02459016393442623,0.02702702702702703,0.0024368630926007995,20260913
2563,17,0.024580569644947328,0.02702702702702703,0.0024464573820797003,20260913
2564,17,0.0249609984399376,0.02702702702702703,0.00206602858708943,20260913
2565,17,0.024951267056530214,0.02702702702702703,0.002075759970496815,20260913
2566,17,0.02494154325798909,0.02702702702702703,0.00208548376903794,20260913
2567,17,0.024931827035449942,0.02702702702702703,0.0020951999915770868,20260913
2568,17,0.024922118380062305,0.02702702702702703,0.002104908646964724,20260913
2569,17,0.02491241728298949,0.02702702702702703,0.00211460974403754,20260913
2570,17,0.024902723735408562,0.02702702702702703,0.0021243032916184665,20260913
2571,17,0.024893037728510307,0.02702702702702703,0.002133989298516721,20260913
2572,17,0.024883359253499222,0.02702702702702703,0.002143667773527806,20260913
2573,17,0.02487368830159347,0.02702702702702703,0.002153338725433558,20260913
2574,17,0.024864024864024864,0.02702702702702703,0.0021630021630021645,20260913
2575,17,0.024854368932038837,0.02702702702702703,0.002172658094988192,20260913
2576,17,0.024844720496894408,0.02702702702702703,0.0021823065301326203,20260913
2577,17,0.02483507954986418,0.02702702702702703,0.002191947477162847,20260913
2578,17,0.02482544608223429,0.02702702702702703,0.0022015809447927387,20260913
2579,17,0.02481582008530438,0.02702702702702703,0.002211206941722648,20260913
2580,17,0.024806201550387597,0.02702702702702703,0.002220825476639432,20260913
2581,17,0.02479659046881054,0.02702702702702703,0.0022304365582164892,20260913
2582,17,0.024786986831913247,0.02702702702702703,0.0022400401951137815,20260913
2583,17,0.024777390631049168,0.02702702702702703,0.002249636395977861,20260913
2584,17,0.02476780185758514,0.02702702702702703,0.0022592251694418877,20260913
2585,17,0.024758220502901353,0.02702702702702703,0.002268806524125675,20260913
2586,17,0.02474864655839134,0.02702702702702703,0.0022783804686356893,20260913
2587,17,0.024739080015461924,0.02702702702702703,0.002287947011565105,20260913
2588,17,0.02472952086553323,0.02702702702702703,0.0022975061614937987,20260913
2589,17,0.024719969100038625,0.02702702702702703,0.002307057926988404,20260913
2590,17,0.02471042471042471,0.02702702702702703,0.0023166023166023182,20260913
2591,17,0.024700887688151294,0.02702702702702703,0.0023261393388757344,20260913
2592,17,0.024691358024691357,0.02702702702702703,0.002335669002335672,20260913
2593,17,0.025067489394523718,0.02702702702702703,0.001959537632503311,20260913
2594,17,0.025057825751734774,0.02702702702702703,0.0019692012752922546,20260913
2595,17,0.025048169556840076,0.02702702702702703,0.0019788574701869524,20260913
2596,17,0.025038520801232665,0.02702702702702703,0.0019885062257943634,20260913
2597,17,0.02502887947631883,0.02702702702702703,0.0019981475507082,20260913
2598,17,0.02501924557351809,0.02702702702702703,0.002007781453508939,20260913
2599,17,0.025009619084263177,0.02702702702702703,0.002017407942763852,20260913
2600,17,0.025,0.02702702702702703,0.002027027027027027,20260913
2601,17,0.024990388312187622,0.02702702702702703,0.0020366387148394068,20260913
2602,17,0.02498078401229823,0.02702702702702703,0.0020462430147287977,20260913
2603,17,0.024971187091817133,0.02702702702702703,0.002055839935209896,20260913
2604,17,0.024961597542242704,0.02702702702702703,0.0020654294847843244,20260913
2605,17,0.02495201535508637,0.02702702702702703,0.0020750116719406575,20260913
2606,17,0.0249424405218726,0.02702702702702703,0.002084586505154428,20260913
2607,17,0.024932873034138856,0.02702702702702703,0.0020941539928881724,20260913
2608,17,0.02492331288343558,0.02702702702702703,0.0021037141435914473,20260913
2609,17,0.02491376006132618,0.02702702702702703,0.002113266965700848,20260913
2610,17,0.02490421455938697,0.02702702702702703,0.002122812467640057,20260913
2611,17,0.0248946763692072,0.02702702702702703,0.002132350657819828,20260913
2612,17,0.024885145482388973,0.02702702702702703,0.002141881544638055,20260913
2613,17,0.024875621890547265,0.02702702702702703,0.0021514051364797636,20260913
2614,17,0.02486610558530987,0.02702702702702703,0.002160921441717159,20260913
2615,17,0.0248565965583174,0.02702702702702703,0.0021704304687096276,20260913
2616,17,0.02484709480122324,0.02702702702702703,0.002179932225803788,20260913
2617,17,0.02483760030569354,0.02702702702702703,0.0021894267213334873,20260913
2618,17,0.02482811306340718,0.02702702702702703,0.0021989139636198474,20260913
2619,17,0.024818633066055747,0.02702702702702703,0.002208393960971281,20260913
2620,17,0.02480916030534351,0.02702702702702703,0.0022178667216835174,20260913
2621,17,0.02479969477298741,0.02702702702702703,0.0022273322540396177,20260913
2622,17,0.02479023646071701,0.02702702702702703,0.0022367905663100186,20260913
2623,17,0.024780785360274494,0.02702702702702703,0.0022462416667525346,20260913
2624,17,0.024771341463414635,0.02702702702702703,0.002255685563612393,20260913
2625,17,0.024761904761904763,0.02702702702702703,0.0022651222651222658,20260913
2626,17,0.024752475247524754,0.02702702702702703,0.002274551779502275,20260913
2627,17,0.024743052912066996,0.02702702702702703,0.002283974114960032,20260913
2628,17,0.024733637747336376,0.02702702702702703,0.0022933892796906524,20260913
2629,17,0.024724229745150247,0.02702702702702703,0.002302797281876781,20260913
2630,17,0.024714828897338403,0.02702702702702703,0.002312198129688626,20260913
2631,17,0.024705435195743062,0.02702702702702703,0.0023215918312839666,20260913
2632,17,0.024696048632218845,0.02702702702702703,0.0023309783948081836,20260913
2633,17,0.024686669198632737,0.02702702702702703,0.002340357828394292,20260913
2634,17,0.024677296886864084,0.02702702702702703,0.002349730140162945,20260913
2635,17,0.024667931688804556,0.02702702702702703,0.002359095338222473,20260913
2636,17,0.02465857359635812,0.02702702702702703,0.00236845343066891,20260913
2637,17,0.02464922260144103,0.02702702702702703,0.0023778044255859977,20260913
2638,17,0.024639878695981804,0.02702702702702703,0.0023871483310452246,20260913
2639,17,0.024630541871921183,0.02702702702702703,0.002396485155105845,20260913
2640,17,0.02462121212121212,0.02702702702702703,0.0024058149058149084,20260913
2641,17,0.024611889435819764,0.02702702702702703,0.002415137591207265,20260913
2642,17,0.024602573807721424,0.02702702702702703,0.002424453219305605,20260913
2643,17,0.024593265228906546,0.02702702702702703,0.0024337617981204825,20260913
2644,17,0.024583963691376703,0.02702702702702703,0.0024430633356503258,20260913
2645,17,0.024574669187145556,0.02702702702702703,0.002452357839881472,20260913
2646,17,0.02456538170823885,0.02702702702702703,0.0024616453187881783,20260913
2647,17,0.02455610124669437,0.02702702702702703,0.0024709257803326584,20260913
2648,17,0.024546827794561934,0.02702702702702703,0.0024801992324650947,20260913
2649,17,0.02453756134390336,0.02702702702702703,0.0024894656831236685,20260913
2650,17,0.02490566037735849,0.02702702702702703,0.0021213666496685372,20260913
2651,17,0.024896265560165973,0.02702702702702703,0.002130761466861055,20260913
2652,17,0.024886877828054297,0.02702702702702703,0.0021401491989727316,20260913
2653,17,0.024877497173011683,0.02702702702702703,0.0021495298540153453,20260913
2654,17,0.024868123587038434,0.02702702702702703,0.0021589034399885944,20260913
2655,17,0.024858757062146894,0.02702702702702703,0.0021682699648801346,20260913
2656,17,0.024849397590361446,0.02702702702702703,0.0021776294366655825,20260913
2657,17,0.024840045163718478,0.02702702702702703,0.0021869818633085507,20260913
2658,17,0.024830699774266364,0.02702702702702703,0.0021963272527606645,20260913
2659,17,0.02482136141406544,0.02702702702702703,0.0022056656129615902,20260913
2660,17,0.02481203007518797,0.02702702702702703,0.0022149969518390593,20260913
2661,17,0.02480270574971815,0.02702702702702703,0.0022243212773088786,20260913
2662,17,0.024793388429752067,0.02702702702702703,0.0022336385972749617,20260913
2663,17,0.02478407810739767,0.02702702702702703,0.002242948919629357,20260913
2664,17,0.024774774774774775,0.02702702702702703,0.0022522522522522535,20260913
2665,17,0.02476547842401501,0.02702702702702703,0.0022615486030120174,20260913
2666,17,0.024756189047261814,0.02702702702702703,0.0022708379797652146,20260913
2667,17,0.024746906636670417,0.02702702702702703,0.0022801203903566117,20260913
2668,17,0.024737631184407798,0.02702702702702703,0.002289395842619231,20260913
2669,17,0.024728362682652678,0.02702702702702703,0.002298664344374351,20260913
2670,17,0.024719101123595506,0.02702702702702703,0.002307925903431523,20260913
2671,17,0.02470984649943841,0.02702702702702703,0.002317180527588617,20260913
2672,17,0.02470059880239521,0.02702702702702703,0.0023264282246318185,20260913
2673,17,0.024691358024691357,0.02702702702702703,0.002335669002335672,20260913
2674,17,0.02468212415856395,0.02702702702702703,0.0023449028684630786,20260913
2675,17,0.024672897196261683,0.02702702702702703,0.0023541298307653453,20260913
2676,17,0.02466367713004484,0.02702702702702703,0.002363349896982187,20260913
2677,17,0.024654463952185283,0.02702702702702703,0.002372563074841745,20260913
2678,17,0.024645257654966394,0.02702702702702703,0.0023817693720606346,20260913
2679,17,0.02463605823068309,0.02702702702702703,0.002390968796343939,20260913
2680,17,0.024626865671641792,0.02702702702702703,0.0024001613553852365,20260913
2681,17,0.02461767997016039,0.02702702702702703,0.002409347056866639,20260913
2682,17,0.024608501118568233,0.02702702702702703,0.0024185259084587955,20260913
2683,17,0.024599329109206113,0.02702702702702703,0.002427697917820916,20260913
2684,17,0.02459016393442623,0.02702702702702703,0.0024368630926007995,20260913
2685,17,0.024581005586592177,0.02702702702702703,0.0024460214404348514,20260913
2686,17,0.024571854058078928,0.02702702702702703,0.002455172968948101,20260913
2687,17,0.024562709341272793,0.02702702702702703,0.0024643176857542352,20260913
2688,17,0.024553571428571428,0.02702702702702703,0.0024734555984556005,20260913
2689,17,0.024544440312383786,0.02702702702702703,0.0024825867146432423,20260913
2690,17,0.02453531598513011,0.02702702702702703,0.002491711041896917,20260913
2691,17,0.024526198439241916,0.02702702702702703,0.0025008285877851123,20260913
2692,17,0.02451708766716196,0.02702702702702703,0.0025099393598650675,20260913
2693,17,0.024507983661344226,0.02702702702702703,0.002519043365682802,20260913
2694,17,0.024498886414253896,0.02702702702702703,0.0025281406127731325,20260913
2695,17,0.024489795918367346,0.02702702702702703,0.002537231108659683,20260913
2696,17,0.024480712166172106,0.02702702702702703,0.002546314860854923,20260913
2697,17,0.024471635150166853,0.02702702702702703,0.0025553918768601754,20260913
2698,17,0.02446256486286138,0.02702702702702703,0.00256446216416565,20260913
2699,17,0.024453501296776585,0.02702702702702703,0.0025735257302504436,20260913
2700,17,0.024444444444444446,0.02702702702702703,0.002582582582582583,20260913
2701,17,0.024435394298407995,0.02702702702702703,0.002591632728619033,20260913
2702,17,0.02442635085122132,0.02702702702702703,0.00260067617580571,20260913
2703,17,0.024787273399926008,0.02702702702702703,0.002239753627101021,20260913
2704,17,0.02477810650887574,0.02702702702702703,0.0022489205181512872,20260913
2705,17,0.02476894639556377,0.02702702702702703,0.0022580806314632593,20260913
2706,17,0.02475979305247598,0.02702702702702703,0.002267233974551048,20260913
2707,17,0.024750646472109346,0.02702702702702703,0.0022763805549176827,20260913
2708,17,0.024741506646971934,0.02702702702702703,0.0022855203800550943,20260913
2709,17,0.024732373569582872,0.02702702702702703,0.002294653457444156,20260913
2710,17,0.024723247232472326,0.02702702702702703,0.002303779794554702,20260913
2711,17,0.02471412762818148,0.02702702702702703,0.002312899398845547,20260913
2712,17,0.024705014749262538,0.02702702702702703,0.0023220122777644903,20260913
2713,17,0.024695908588278657,0.02702702702702703,0.002331118438748371,20260913
2714,17,0.02468680913780398,0.02702702702702703,0.002340217889223048,20260913
2715,17,0.024677716390423574,0.02702702702702703,0.0023493106366034543,20260913
2716,17,0.02466863033873343,0.02702702702702703,0.002358396688293598,20260913
2717,17,0.02465955097534045,0.02702702702702703,0.002367476051686579,20260913
2718,17,0.024650478292862398,0.02702702702702703,0.002376548734164631,20260913
2719,17,0.024641412283927914,0.02702702702702703,0.0023856147430991147,20260913
2720,17,0.02463235294117647,0.02702702702702703,0.0023946740858505587,20260913
2721,17,0.02462330025725836,0.02702702702702703,0.0024037267697686673,20260913
2722,17,0.02461425422483468,0.02702702702702703,0.002412772802192348,20260913
2723,17,0.024605214836577304,0.02702702702702703,0.0024218121904497243,20260913
2724,17,0.02459618208516887,0.02702702702702703,0.002430844941858159,20260913
2725,17,0.024587155963302753,0.02702702702702703,0.0024398710637242756,20260913
2726,17,0.024944974321349962,0.02702702702702703,0.0020820527056770663,20260913
2727,17,0.024935826916024934,0.02702702702702703,0.0020912001110020943,20260913
2728,17,0.024926686217008796,0.02702702702702703,0.002100340810018232,20260913
2729,17,0.02491755221692928,0.02702702702702703,0.0021094748100977494,20260913
2730,17,0.02490842490842491,0.02702702702702703,0.0021186021186021184,20260913
2731,17,0.024899304284145003,0.02702702702702703,0.0021277227428820253,20260913
2732,17,0.024890190336749635,0.02702702702702703,0.002136836690277394,20260913
2733,17,0.024881083058909622,0.02702702702702703,0.0021459439681174065,20260913
2734,17,0.025237746891002194,0.02702702702702703,0.0017892801360248345,20260913
2735,17,0.02522851919561243,0.02702702702702703,0.0017985078314145982,20260913
2736,17,0.025219298245614034,0.02702702702702703,0.0018077287814129948,20260913
2737,17,0.025210084033613446,0.02702702702702703,0.0018169429934135825,20260913
2738,17,0.025200876552227903,0.02702702702702703,0.0018261504747991257,20260913
2739,17,0.025191675794085433,0.02702702702702703,0.0018353512329415955,20260913
2740,17,0.025182481751824817,0.02702702702702703,0.0018445452752022112,20260913
2741,17,0.025173294418095585,0.02702702702702703,0.0018537326089314438,20260913
2742,17,0.02516411378555799,0.02702702702702703,0.00186291324146904,20260913
2743,17,0.025154939846882975,0.02702702702702703,0.001872087180144054,20260913
2744,17,0.025145772594752185,0.02702702702702703,0.0018812544322748433,20260913
2745,17,0.025136612021857924,0.02702702702702703,0.0018904150051691042,20260913
2746,17,0.025127458120903133,0.02702702702702703,0.0018995689061238955,20260913
2747,17,0.025118310884601383,0.02702702702702703,0.0019087161424256455,20260913
2748,17,0.025109170305676855,0.02702702702702703,0.001917856721350173,20260913
2749,17,0.025100036376864313,0.02702702702702703,0.0019269906501627153,20260913
2750,17,0.02509090909090909,0.02702702702702703,0.0019361179361179377,20260913
2751,17,0.025081788440567066,0.02702702702702703,0.0019452385864599624,20260913
2752,17,0.02507267441860465,0.02702702702702703,0.001954352608422378,20260913
2753,17,0.025063567017798764,0.02702702702702703,0.001963460009228264,20260913
2754,17,0.02505446623093682,0.02702702702702703,0.0019725607960902093,20260913
2755,17,0.025045372050816698,0.02702702702702703,0.0019816549762103307,20260913
2756,17,0.025036284470246733,0.02702702702702703,0.0019907425567802957,20260913
2757,17,0.025027203482045703,0.02702702702702703,0.0019998235449813252,20260913
2758,17,0.025018129079042786,0.02702702702702703,0.0020088979479842423,20260913
2759,17,0.025009061254077564,0.02702702702702703,0.002017965772949465,20260913
2760,17,0.025,0.02702702702702703,0.002027027027027027,20260913
2761,17,0.024990945309670408,0.02702702702702703,0.0020360817173566206,20260913
2762,17,0.02498189717595945,0.02702702702702703,0.0020451298510675772,20260913
2763,17,0.0249728555917481,0.02702702702702703,0.002054171435278928,20260913
2764,17,0.024963820549927643,0.02702702702702703,0.0020632064770993858,20260913
2765,17,0.024954792043399638,0.02702702702702703,0.0020722349836273905,20260913
2766,17,0.024945770065075923,0.02702702702702703,0.0020812569619511057,20260913
2767,17,0.02493675460787857,0.02702702702702703,0.0020902724191484597,20260913
2768,17,0.024927745664739886,0.02702702702702703,0.0020992813622871427,20260913
2769,17,0.024918743228602384,0.02702702702702703,0.002108283798424645,20260913
2770,17,0.024909747292418773,0.02702702702702703,0.002117279734608256,20260913
2771,17,0.024900757849151932,0.02702702702702703,0.0021262691778750967,20260913
2772,17,0.024891774891774892,0.02702702702702703,0.0021352521352521366,20260913
2773,17,0.024882798413270825,0.02702702702702703,0.0021442286137562036,20260913
2774,17,0.02487382840663302,0.02702702702702703,0.002153198620394009,20260913
2775,17,0.024864864864864864,0.02702702702702703,0.0021621621621621644,20260913
2776,17,0.024855907780979826,0.02702702702702703,0.0021711192460472026,20260913
2777,17,0.02484695714800144,0.02702702702702703,0.002180069879025588,20260913
2778,17,0.024838012958963283,0.02702702702702703,0.002189014068063745,20260913
2779,17,0.02482907520690896,0.02702702702702703,0.0021979518201180673,20260913
2780,17,0.024820143884892086,0.02702702702702703,0.0022068831421349425,20260913
2781,17,0.02481121898597627,0.02702702702702703,0.0022158080410507597,20260913
2782,17,0.02480230050323508,0.02702702702702703,0.002224726523791947,20260913
2783,17,0.024793388429752067,0.02702702702702703,0.0022336385972749617,20260913
2784,17,0.02478448275862069,0.02702702702702703,0.002242544268406338,20260913
2785,17,0.024775583482944345,0.02702702702702703,0.002251443544082684,20260913
2786,17,0.024766690595836326,0.02702702702702703,0.002260336431190703,20260913
2787,17,0.024757804090419805,0.02702702702702703,0.0022692229366072236,20260913
2788,17,0.024748923959827834,0.02702702702702703,0.002278103067199194,20260913
2789,17,0.0247400501972033,0.02702702702702703,0.00228697682982373,20260913
2790,17,0.024731182795698924,0.02702702702702703,0.0022958442313281043,20260913
2791,17,0.024722321748477247,0.02702702702702703,0.002304705278549781,20260913
2792,17,0.0247134670487106,0.02702702702702703,0.0023135599783164276,20260913
2793,17,0.024704618689581095,0.02702702702702703,0.002322408337445934,20260913
2794,17,0.024695776664280602,0.02702702702702703,0.0023312503627464266,20260913
2795,17,0.024686940966010734,0.02702702702702703,0.0023400860610162943,20260913
2796,17,0.02503576537911302,0.02702702702702703,0.0019912616479140083,20260913
2797,17,0.025026814444047193,0.02702702702702703,0.0020002125829798358,20260913
2798,17,0.02501786990707648,0.02702702702702703,0.002009157119950547,20260913
2799,17,0.025008931761343337,0.02702702702702703,0.0020180952656836913,20260913
2800,17,0.025,0.02702702702702703,0.002027027027027027,20260913
2801,17,0.024991074616208496,0.02702702702702703,0.0020359524108185326,20260913
2802,17,0.024982155603140613,0.02702702702702703,0.0020448714238864157,20260913
2803,17,0.024973242953977882,0.02702702702702703,0.002053784073049146,20260913
2804,17,0.024964336661911554,0.02702702702702703,0.002062690365115475,20260913
2805,17,0.024955436720142603,0.02702702702702703,0.0020715903068844257,20260913
2806,17,0.024946543121881683,0.02702702702702703,0.002080483905145345,20260913
2807,17,0.02493765586034913,0.02702702702702703,0.0020893711666779002,20260913
2808,17,0.02492877492877493,0.02702702702702703,0.0020982520982520993,20260913
2809,17,0.02491990032039872,0.02702702702702703,0.0021071267066283088,20260913
2810,17,0.02491103202846975,0.02702702702702703,0.002115994998557278,20260913
2811,17,0.024902170046246886,0.02702702702702703,0.0021248569807801425,20260913
2812,17,0.024893314366998577,0.02702702702702703,0.0021337126600284514,20260913
2813,17,0.024884464984002843,0.02702702702702703,0.0021425620430241855,20260913
2814,17,0.024875621890547265,0.02702702702702703,0.0021514051364797636,20260913
2815,17,0.02486678507992895,0.02702702702702703,0.0021602419470980773,20260913
2816,17,0.024857954545454544,0.02702702702702703,0.0021690724815724843,20260913
2817,17,0.024849130280440185,0.02702702702702703,0.002177896746586843,20260913
2818,17,0.0248403122782115,0.02702702702702703,0.0021867147488155297,20260913
2819,17,0.024831500532103583,0.02702702702702703,0.0021955264949234457,20260913
2820,17,0.02517730496453901,0.02702702702702703,0.0018497220624880198,20260913
2821,17,0.025168380007089684,0.02702702702702703,0.001858647019937345,20260913
2822,17,0.025159461374911412,0.02702702702702703,0.0018675656521156166,20260913
2823,17,0.025150549061282324,0.02702702702702703,0.0018764779657447044,20260913
2824,17,0.025141643059490085,0.02702702702702703,0.0018853839675369438,20260913
2825,17,0.025132743362831857,0.02702702702702703,0.0018942836641951712,20260913
2826,17,0.025123849964614295,0.02702702702702703,0.0019031770624127337,20260913
2827,17,0.025114962858153518,0.02702702702702703,0.0019120641688735104,20260913
2828,17,0.025106082036775106,0.02702702702702703,0.001920944990251923,20260913
2829,17,0.02509720749381407,0.02702702702702703,0.0019298195332129592,20260913
2830,17,0.02508833922261484,0.02702702702702703,0.0019386878044121876,20260913
2831,17,0.025432709290003533,0.02702702702702703,0.0015943177370234957,20260913
2832,17,0.025423728813559324,0.02702702702702703,0.0016032982134677048,20260913
2833,17,0.025414754677020826,0.02702702702702703,0.0016122723500062025,20260913
2834,17,0.025405786873676783,0.02702702702702703,0.0016212401533502452,20260913
2835,17,0.025396825396825397,0.02702702702702703,0.0016302016302016317,20260913
2836,17,0.02538787023977433,0.02702702702702703,0.0016391567872526998,20260913
2837,17,0.02537892139584068,0.02702702702702703,0.0016481056311863501,20260913
2838,17,0.02536997885835095,0.02702702702702703,0.0016570481686760778,20260913
2839,17,0.02536104262064107,0.02702702702702703,0.0016659844063859584,20260913
2840,17,0.02535211267605634,0.02702702702702703,0.0016749143509706896,20260913
2841,17,0.025343189017951427,0.02702702702702703,0.0016838380090756014,20260913
2842,17,0.025334271639690358,0.02702702702702703,0.0016927553873366703,20260913
2843,17,0.0253253605346465,0.02702702702702703,0.0017016664923805297,20260913
2844,17,0.02531645569620253,0.02702702702702703,0.0017105713308244973,20260913
2845,17,0.02530755711775044,0.02702702702702703,0.0017194699092765893,20260913
2846,17,0.025298664792691498,0.02702702702702703,0.0017283622343355308,20260913
2847,17,0.02528977871443625,0.02702702702702703,0.00173724831259078,20260913
2848,17,0.025280898876404494,0.02702702702702703,0.0017461281506225348,20260913
2849,17,0.02527202527202527,0.02702702702702703,0.0017550017550017581,20260913
2850,17,0.02526315789473684,0.02702702702702703,0.001763869132290187,20260913
2851,17,0.02525429673798667,0.02702702702702703,0.0017727302890403578,20260913
2852,17,0.025245441795231416,0.02702702702702703,0.0017815852317956127,20260913
