scenario,spin,target_hit,cumulative_hits,log_likelihood_ratio,e_value,e_value_threshold,first_crossing,fixed_horizon_p_value,null_probability,alternative_probability,alpha,seed,spins,evidence_contract
fair_null,188,0,3,-3.98561787539,0.0185809600572,20,0,0.885371419605,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,189,0,3,-4.02009430492,0.0179512719664,20,0,0.887495195827,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,190,0,3,-4.05457073445,0.0173429233053,20,0,0.88958367298,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,191,0,3,-4.08904716398,0.0167551909044,20,0,0.891637322163,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,192,0,3,-4.12352359351,0.0161873761015,20,0,0.893656611708,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,193,0,3,-4.15800002304,0.0156388039114,20,0,0.895642007062,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,194,0,3,-4.19247645257,0.0151088222233,20,0,0.897593970684,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,195,0,3,-4.2269528821,0.0145968010257,20,0,0.899512961947,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,196,0,3,-4.26142931163,0.0141021316576,20,0,0.901399437044,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,197,0,3,-4.29590574116,0.0136242260848,20,0,0.903253848898,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,198,0,3,-4.33038217069,0.0131625162008,20,0,0.905076647078,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,199,0,3,-4.36485860022,0.0127164531518,20,0,0.906868277721,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,200,0,3,-4.39933502975,0.0122855066839,20,0,0.90862918346,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,201,0,3,-4.43381145928,0.0118691645129,20,0,0.91035980335,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,202,0,3,-4.46828788881,0.0114669317155,20,0,0.912060572809,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,203,0,3,-4.50276431834,0.0110783301407,20,0,0.913731923553,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,204,0,3,-4.53724074787,0.0107028978415,20,0,0.915374283542,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,205,0,3,-4.5717171774,0.0103401885258,20,0,0.916988076927,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,206,0,3,-4.60619360693,0.00998977102573,20,0,0.918573724002,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,207,0,3,-4.64067003646,0.00965122878541,20,0,0.92013164116,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,208,0,3,-4.67514646599,0.00932415936546,20,0,0.921662240852,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,209,0,3,-4.70962289552,0.00900817396474,20,0,0.923165931549,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,210,0,3,-4.74409932505,0.00870289695816,20,0,0.924643117709,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,211,0,3,-4.77857575458,0.00840796545013,20,0,0.926094199749,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,212,0,3,-4.81305218411,0.00812302884321,20,0,0.927519574011,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,213,0,3,-4.84752861364,0.0078477484213,20,0,0.928919632746,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,214,0,3,-4.88200504317,0.00758179694703,20,0,0.930294764086,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,215,0,3,-4.9164814727,0.00732485827271,20,0,0.931645352033,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,216,0,3,-4.95095790223,0.00707662696458,20,0,0.932971776434,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,217,0,3,-4.98543433176,0.00683680793967,20,0,0.934274412976,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,218,0,3,-5.01991076129,0.00660511611505,20,0,0.935553633173,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,219,0,3,-5.05438719082,0.00638127606893,20,0,0.936809804357,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,220,0,3,-5.08886362035,0.00616502171326,20,0,0.938043289676,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,221,0,3,-5.12334004988,0.00595609597742,20,0,0.939254448084,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,222,0,3,-5.15781647941,0.00575425050263,20,0,0.940443634347,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,223,0,3,-5.19229290894,0.00555924534671,20,0,0.941611199042,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,224,0,3,-5.22676933847,0.00537084869884,20,0,0.942757488559,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,225,0,3,-5.261245768,0.00518883660405,20,0,0.943882845103,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,226,1,4,-4.46373857212,0.011519217261,20,0,0.861762232384,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,227,0,4,-4.49821500165,0.0111288437871,20,0,0.864011566825,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,228,1,5,-3.70070780576,0.0247060332075,20,0,0.739811829976,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,229,0,5,-3.73518423529,0.0238687731932,20,0,0.743228521578,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,230,0,5,-3.76966066482,0.0230598869906,20,0,0.746611969695,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,231,0,5,-3.80413709435,0.0222784130425,20,0,0.749962238818,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,232,0,5,-3.83861352388,0.0215234223783,20,0,0.75327940015,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,233,0,5,-3.87308995341,0.0207940175088,20,0,0.756563531425,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,234,0,5,-3.90756638294,0.0200893313599,20,0,0.759814716737,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,235,0,5,-3.94204281247,0.0194085262416,20,0,0.763033046356,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,236,0,5,-3.976519242,0.0187507928523,20,0,0.766218616566,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,237,0,5,-4.01099567153,0.0181153493168,20,0,0.769371529485,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,238,0,5,-4.04547210106,0.0175014402566,20,0,0.772491892904,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,239,0,5,-4.07994853059,0.0169083358923,20,0,0.775579820112,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,240,0,5,-4.11442496012,0.016335331176,20,0,0.778635429738,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,241,0,5,-4.14890138965,0.0157817449528,20,0,0.781658845584,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,242,0,5,-4.18337781918,0.0152469191516,20,0,0.784650196466,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,243,0,5,-4.21785424871,0.0147302180026,20,0,0.787609616052,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,244,0,5,-4.25233067824,0.0142310272814,20,0,0.790537242711,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,245,0,5,-4.28680710777,0.0137487535791,20,0,0.793433219352,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,246,0,5,-4.3212835373,0.0132828235967,20,0,0.796297693276,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,247,0,5,-4.35575996683,0.0128326834637,20,0,0.799130816021,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,248,0,5,-4.39023639636,0.0123977980796,20,0,0.801932743221,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,249,0,5,-4.42471282589,0.011977650478,20,0,0.804703634453,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,250,0,5,-4.45918925542,0.0115717412118,20,0,0.807443653096,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,251,0,5,-4.49366568495,0.0111795877597,20,0,0.810152966191,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,252,0,5,-4.52814211448,0.0108007239523,20,0,0.812831744299,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,253,0,5,-4.56261854401,0.0104346994183,20,0,0.815480161364,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,254,0,5,-4.59709497354,0.0100810790491,20,0,0.818098394582,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,255,0,5,-4.63157140307,0.00973944248136,20,0,0.820686624262,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,256,0,5,-4.6660478326,0.00940938359727,20,0,0.823245033701,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,257,0,5,-4.70052426213,0.00909051004203,20,0,0.825773809054,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,258,0,5,-4.73500069166,0.00878244275727,20,0,0.828273139208,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,259,0,5,-4.76947712119,0.0084848155305,20,0,0.830743215656,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,260,0,5,-4.80395355072,0.00819727455974,20,0,0.833184232382,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,261,0,5,-4.83842998025,0.007919478033,20,0,0.835596385735,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,262,0,5,-4.87290640978,0.00765109572188,20,0,0.837979874314,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,263,0,5,-4.90738283931,0.00739180858908,20,0,0.840334898856,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,264,0,5,-4.94185926884,0.00714130840912,20,0,0.84266166212,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,265,0,5,-4.97633569837,0.00689929740192,20,0,0.84496036878,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,266,0,5,-5.0108121279,0.00666548787886,20,0,0.847231225313,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,267,0,5,-5.04528855743,0.00643960190074,20,0,0.849474439894,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,268,0,5,-5.07976498696,0.00622137094744,20,0,0.851690222297,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,269,0,5,-5.11424141649,0.00601053559866,20,0,0.853878783785,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,270,0,5,-5.14871784602,0.0058068452256,20,0,0.856040337019,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,271,0,5,-5.18319427555,0.00561005769295,20,0,0.858175095953,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,272,0,5,-5.21767070508,0.00541993907113,20,0,0.860283275744,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,273,0,5,-5.25214713461,0.00523626335817,20,0,0.862365092658,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,274,0,5,-5.28662356414,0.00505881221103,20,0,0.864420763977,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,275,0,5,-5.32109999367,0.0048873746861,20,0,0.866450507909,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,276,0,5,-5.3555764232,0.00472174698841,20,0,0.868454543506,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,277,0,5,-5.39005285273,0.00456173222935,20,0,0.870433090574,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,278,0,5,-5.42452928226,0.00440714019269,20,0,0.872386369592,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,279,0,5,-5.45900571179,0.00425778710838,20,0,0.874314601631,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,280,0,5,-5.49348214132,0.00411349543416,20,0,0.876218008274,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,281,0,5,-5.52795857085,0.00397409364444,20,0,0.878096811542,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,282,0,5,-5.56243500038,0.00383941602649,20,0,0.879951233813,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,283,0,5,-5.59691142991,0.00370930248337,20,0,0.881781497754,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,284,0,5,-5.63138785944,0.00358359834366,20,0,0.883587826246,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,285,0,5,-5.66586428897,0.00346215417757,20,0,0.885370442318,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,286,0,5,-5.7003407185,0.00334482561933,20,0,0.887129569076,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,287,0,5,-5.73481714803,0.00323147319556,20,0,0.888865429638,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,288,0,5,-5.76929357756,0.00312196215949,20,0,0.890578247069,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,289,0,5,-5.80377000709,0.00301616233075,20,0,0.892268244321,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,290,0,5,-5.83824643662,0.00291394794065,20,0,0.89393564417,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,291,0,5,-5.87272286615,0.00281519748266,20,0,0.895580669159,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,292,0,5,-5.90719929568,0.00271979356797,20,0,0.897203541536,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,293,0,5,-5.94167572521,0.00262762278595,20,0,0.898804483206,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,294,0,5,-5.97615215474,0.00253857556931,20,0,0.90038371567,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,295,0,5,-6.01062858427,0.00245254606391,20,0,0.901941459975,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,296,0,5,-6.0451050138,0.00236943200285,20,0,0.903477936665,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,297,0,5,-6.07958144333,0.00228913458498,20,0,0.904993365729,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,298,0,5,-6.11405787286,0.00221155835738,20,0,0.906487966555,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,299,0,5,-6.14853430239,0.00213661110193,20,0,0.907961957882,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,300,0,5,-6.18301073192,0.0020642037257,20,0,0.909415557759,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,301,0,5,-6.21748716145,0.001994250155,20,0,0.910848983495,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,302,0,5,-6.25196359098,0.00192666723308,20,0,0.912262451625,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,303,0,5,-6.28644002051,0.00186137462129,20,0,0.913656177863,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,304,0,5,-6.32091645004,0.00179829470357,20,0,0.915030377069,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,305,0,5,-6.35539287957,0.00173735249417,20,0,0.916385263204,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,306,0,5,-6.3898693091,0.00167847554853,20,0,0.917721049302,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,307,0,5,-6.42434573863,0.00162159387717,20,0,0.919037947427,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,308,0,5,-6.45882216816,0.00156663986244,20,0,0.920336168645,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,309,0,5,-6.49329859769,0.00151354817821,20,0,0.92161592299,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,310,0,5,-6.52777502722,0.00146225571217,20,0,0.922877419431,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,311,0,5,-6.56225145675,0.00141270149082,20,0,0.924120865843,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,312,0,5,-6.59672788628,0.00136482660696,20,0,0.925346468979,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,313,0,5,-6.63120431581,0.00131857414973,20,0,0.926554434443,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,314,0,5,-6.66568074534,0.00127388913687,20,0,0.927744966661,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,315,0,5,-6.70015717487,0.00123071844946,20,0,0.928918268858,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,316,0,5,-6.7346336044,0.00118901076867,20,0,0.930074543031,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,317,0,5,-6.76911003393,0.00114871651484,20,0,0.931213989929,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,318,0,5,-6.80358646346,0.00110978778851,20,0,0.932336809029,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,319,0,5,-6.83806289299,0.00107217831345,20,0,0.933443198516,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,320,0,5,-6.87253932252,0.00103584338172,20,0,0.934533355262,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,321,0,5,-6.90701575205,0.00100073980045,20,0,0.935607474806,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,322,1,6,-6.10950855617,0.002221642357,20,0,0.868512742638,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,323,0,6,-6.1439849857,0.00214635336601,20,0,0.870354715846,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,324,0,6,-6.17846141523,0.00207361583527,20,0,0.872175085085,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,325,0,6,-6.21293784476,0.00200334329863,20,0,0.873974016442,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,326,0,6,-6.24741427429,0.00193545222018,20,0,0.87575167665,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,327,0,6,-6.28189070382,0.00186986189494,20,0,0.877508233038,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,328,0,6,-6.31636713335,0.00180649435294,20,0,0.879243853466,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,329,1,7,-5.51885993746,0.00401041746354,20,0,0.786927610114,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,330,0,7,-5.55333636699,0.00387450887172,20,0,0.789468991092,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,331,0,7,-5.58781279652,0.00374320607106,20,0,0.791987476745,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,332,0,7,-5.62228922605,0.00361635297643,20,0,0.794483133714,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,333,0,7,-5.65676565558,0.00349379879223,20,0,0.796956031416,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,334,0,7,-5.69124208511,0.00337539783316,20,0,0.799406241984,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,335,0,7,-5.72571851464,0.00326100935104,20,0,0.801833840193,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,336,0,7,-5.76019494417,0.00315049736748,20,0,0.804238903399,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,337,0,7,-5.7946713737,0.00304373051224,20,0,0.806621511469,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,338,0,7,-5.82914780323,0.00294058186711,20,0,0.808981746718,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,339,0,7,-5.86362423276,0.00284092881494,20,0,0.811319693846,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,340,0,7,-5.89810066229,0.00274465289399,20,0,0.813635439869,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,341,0,7,-5.93257709182,0.00265163965703,20,0,0.81592907406,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,342,0,7,-5.96705352135,0.00256177853532,20,0,0.818200687881,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,343,0,7,-6.00152995088,0.00247496270718,20,0,0.820450374928,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,344,0,7,-6.03600638041,0.00239108897099,20,0,0.822678230864,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,345,0,7,-6.07048280994,0.00231005762253,20,0,0.824884353358,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,346,0,7,-6.10495923947,0.00223177233643,20,0,0.827068842026,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,347,0,7,-6.139435669,0.0021561400517,20,0,0.829231798374,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,348,0,7,-6.17391209853,0.00208307086106,20,0,0.831373325734,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,349,0,7,-6.20838852806,0.0020124779041,20,0,0.833493529208,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,350,0,7,-6.24286495759,0.00194427726402,20,0,0.835592515612,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,351,0,7,-6.27734138712,0.00187838786785,20,0,0.837670393415,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,352,1,8,-5.47983419124,0.00417002106662,20,0,0.73629562921,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,353,0,8,-5.51431062077,0.00402870368603,20,0,0.739091079034,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,354,0,8,-5.5487870503,0.00389217539445,20,0,0.74186600298,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,355,0,8,-5.58326347983,0.00376027389497,20,0,0.744620394348,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,356,0,8,-5.61773990936,0.00363284239075,20,0,0.747354249713,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,357,0,8,-5.65221633889,0.00350972939862,20,0,0.750067568877,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,358,0,8,-5.68669276842,0.003390788569,20,0,0.752760354814,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,359,0,8,-5.72116919795,0.00327587851194,20,0,0.755432613624,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,360,0,8,-5.75564562748,0.00316486262903,20,0,0.758084354476,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,361,0,8,-5.79012205701,0.00305760895105,20,0,0.76071558956,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,362,0,8,-5.82459848654,0.00295398998104,20,0,0.763326334038,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,363,0,8,-5.85907491607,0.0028538825428,20,0,0.765916605985,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,364,0,8,-5.8935513456,0.0027571676344,20,0,0.768486426347,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,365,0,8,-5.92802777513,0.00266373028679,20,0,0.771035818884,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,366,0,8,-5.96250420466,0.00257345942707,20,0,0.773564810121,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,367,0,8,-5.99698063419,0.00248624774649,20,0,0.7760734293,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,368,0,8,-6.03145706372,0.00240199157286,20,0,0.778561708323,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,369,0,8,-6.06593349325,0.00232059074733,20,0,0.781029681708,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,370,0,8,-6.10040992278,0.00224194850534,20,0,0.783477386534,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,371,0,8,-6.13488635231,0.00216597136155,20,0,0.785904862394,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
fair_null,372,0,8,-6.16936278184,0.00209256899874,20,0,0.788312151346,0.027027027027,0.06,0.05,20261212,1000,simple_null_vs_simple_alternative
